1102
9 36
6 9 228
1 2 108
5 10
0 4 616
2 3 471
2 2 933
0 1 882
1 3 415
1 4 700
3 4 168
4 4 532
2 4 490
1 2 764
3 3
0 1 198
2 2 822
1 2 740
4 6
0 3 179
1 2 580
3 3 862
0 2 583
2 3 570
1 3 571
9 36
0 6 521
0 7 1000
1 6 193
3 5 155
1 7 729
0 5 139
5 7 733
4 6 699
0 2 35
4 5 549
3 6 629
0 4 415
1 4 902
7 7 929
7 8 91
5 6 677
2 8 657
1 2 428
3 8 706
1 8 797
3 4 820
4 7 816
1 5 630
2 3 961
2 4 932
1 1 365
8 8 84
6 8 370
0 3 622
2 5 144
3 7 284
0 1 323
2 7 199
6 7 141
2 6 332
5 8 689
7 6
2 6 163
0 1 120
3 5 738
5 6 938
4 6 418
1 5 957
7 21
2 3 683
1 5 609
4 4 869
0 6 173
2 2 132
2 5 680
4 6 720
1 3 558
1 6 950
1 2 752
4 5 978
0 3 942
0 2 936
5 5 139
5 6 492
2 6 122
1 4 337
0 1 671
3 4 840
0 5 84
0 4 453
5 10
0 1 525
1 2 842
1 4 88
0 2 379
0 3 956
0 0 611
3 3 457
0 4 834
2 2 921
2 4 428
3 3
0 1 26
1 2 650
0 2 269
5 10
1 4 305
2 4 773
3 3 267
2 3 293
1 2 994
0 2 979
0 3 536
0 4 89
0 1 935
1 3 519
3 3
2 2 177
0 2 325
0 1 812
7 21
6 6 29
4 5 136
3 6 992
2 6 519
1 5 763
1 6 304
1 3 194
0 6 358
0 5 195
0 1 958
1 4 59
0 2 159
1 2 965
0 4 864
3 4 478
2 4 587
3 5 74
2 3 901
2 5 986
3 3 352
0 3 159
8 28
0 7 476
3 7 277
4 7 126
2 2 735
2 5 163
1 6 996
0 2 881
0 5 721
0 1 116
2 4 309
0 3 939
6 7 5
6 6 911
2 3 628
1 7 612
3 4 817
2 7 422
3 6 714
4 6 810
1 2 165
5 6 847
0 0 868
1 4 644
1 3 86
0 4 881
1 5 698
4 5 978
0 6 696
9 36
4 7 102
4 4 810
3 6 578
0 1 92
2 4 615
1 6 354
1 8 859
1 1 751
1 7 365
1 5 722
5 6 56
8 8 786
6 6 547
1 4 455
0 8 497
3 4 498
4 6 531
0 5 723
0 6 493
6 8 421
0 0 575
5 8 988
5 7 343
6 7 405
0 4 466
4 8 832
0 2 705
2 5 992
3 8 567
3 5 505
0 3 555
2 7 717
1 3 308
7 8 897
0 7 604
3 7 258
3 3
0 2 375
1 2 996
0 0 856
5 10
1 3 335
1 2 863
3 4 243
1 1 851
0 2 261
3 3 628
2 4 273
0 4 431
2 3 687
1 4 330
8 28
5 6 19
3 5 316
2 3 873
0 0 343
6 7 711
2 6 677
4 6 33
1 6 259
0 3 699
0 2 756
3 4 165
2 4 618
0 6 75
0 4 523
2 5 410
5 5 236
1 1 498
1 7 849
1 4 434
5 7 615
4 5 383
4 7 693
0 1 233
0 7 943
3 3 591
1 3 627
2 7 30
3 6 439
2 1
0 1 472
4 6
3 3 192
0 2 700
2 3 428
0 3 4
1 1 215
1 2 30
8 28
7 7 532
2 3 753
2 5 236
5 7 932
0 5 175
4 6 147
4 5 655
3 5 677
4 7 599
1 6 535
3 7 622
1 1 423
6 7 826
1 5 483
5 6 881
3 4 94
0 0 585
0 4 899
3 6 755
6 6 598
3 3 316
0 6 196
1 3 155
0 1 631
2 6 740
1 7 572
2 7 781
2 4 565
4 6
1 3 701
0 2 134
1 2 398
0 1 689
2 3 382
0 3 605
4 6
2 3 398
2 2 959
1 3 325
0 1 581
0 2 522
1 2 415
9 36
1 2 766
3 8 966
0 3 838
1 6 21
2 8 85
1 8 606
0 6 601
2 6 686
2 4 244
4 5 398
4 7 294
0 4 437
1 7 333
1 5 254
5 6 560
3 7 701
4 8 67
2 7 585
5 5 872
3 6 814
0 1 630
3 3 386
2 5 394
5 7 251
7 8 181
3 4 198
0 8 428
6 7 65
1 1 870
7 7 526
6 8 364
1 3 754
4 6 595
1 4 37
3 5 295
2 3 125
2 1
0 1 1
10 45
6 9 877
1 6 40
3 8 867
4 4 305
8 9 696
2 9 414
4 8 323
3 9 362
2 6 456
5 8 67
2 7 720
1 9 174
4 7 722
5 6 655
0 0 158
3 3 149
1 8 53
1 3 37
1 7 895
8 8 835
4 5 949
4 6 265
9 9 403
0 7 296
5 5 656
1 4 81
0 9 387
1 2 974
2 2 307
1 1 244
3 4 310
3 7 202
6 8 932
6 7 985
1 5 932
7 8 472
0 2 770
7 9 502
2 5 713
3 6 381
2 8 215
2 3 742
0 6 67
0 5 61
4 9 47
10 45
5 7 379
0 3 47
1 4 301
0 5 907
2 9 362
8 8 885
2 7 678
0 6 455
2 2 291
0 0 702
3 8 318
4 4 807
0 9 728
1 6 221
2 4 531
5 6 416
5 8 459
9 9 836
0 4 936
5 9 779
1 9 382
1 2 78
1 3 302
5 5 254
6 6 969
3 9 301
0 8 924
4 7 154
8 9 562
6 9 327
3 4 391
3 6 353
1 8 908
4 6 607
4 8 633
0 7 845
1 5 752
7 8 778
6 8 158
2 6 349
3 7 690
2 8 764
4 5 460
0 1 968
3 3 642
2 1
0 1 880
8 28
6 7 946
3 6 597
4 6 613
5 6 567
1 5 734
1 4 672
1 3 261
0 4 41
0 0 778
3 4 766
0 5 99
0 2 632
0 3 72
2 6 44
2 5 75
2 4 229
7 7 459
2 7 112
4 7 751
0 6 776
1 2 718
3 5 269
5 5 167
5 7 587
2 2 805
1 7 258
0 7 931
2 3 645
8 28
1 4 361
1 2 909
2 4 797
0 6 50
4 4 516
2 6 582
3 3 63
0 7 699
3 4 306
1 7 261
0 1 796
0 5 250
4 5 826
4 6 742
4 7 870
3 7 332
1 3 100
1 6 734
6 7 91
5 6 53
2 2 113
5 5 136
2 5 598
0 3 789
0 4 818
0 2 542
2 3 232
3 5 940
10 45
0 5 566
6 6 72
1 6 219
9 9 295
3 3 418
7 8 793
5 9 37
1 5 149
5 5 96
3 4 522
3 5 570
1 8 816
4 8 871
8 8 492
2 7 289
1 1 106
0 2 772
4 9 452
2 6 120
0 3 374
3 8 879
0 4 714
0 1 409
1 7 885
5 6 902
0 8 680
0 6 840
6 7 983
4 7 714
2 3 819
0 7 745
0 0 207
2 4 102
3 9 506
4 6 109
6 9 462
6 8 396
7 9 253
3 6 740
3 7 363
2 9 543
4 4 815
1 4 889
5 8 796
2 5 975
4 6
0 1 221
1 3 781
2 3 980
1 2 833
0 2 284
1 1 636
10 45
8 9 612
0 5 65
1 5 761
3 9 380
9 9 26
0 4 792
2 3 695
1 8 528
4 6 726
0 6 362
1 3 879
1 1 312
5 6 374
4 7 574
1 4 58
8 8 236
1 2 877
0 2 989
4 8 768
6 7 165
3 4 872
7 8 708
3 8 36
0 1 975
0 0 242
1 6 908
2 5 720
6 9 76
2 7 936
3 6 655
4 9 213
2 8 365
5 9 894
2 4 79
0 8 424
4 5 806
0 7 903
0 3 212
0 9 100
2 9 698
3 7 873
6 8 165
5 8 527
6 6 37
1 9 240
7 21
0 2 556
1 4 477
1 5 667
5 6 689
6 6 382
2 3 788
0 0 998
2 4 60
0 4 570
1 2 1000
3 6 124
5 5 153
4 6 16
0 5 33
0 3 461
3 5 607
3 4 683
0 1 640
1 3 107
1 6 970
4 4 290
10 45
1 7 859
3 9 987
3 8 349
8 9 958
3 5 232
6 8 623
6 9 452
3 7 350
4 7 629
7 9 768
0 2 856
1 6 640
1 9 805
1 1 226
5 9 994
1 2 209
2 4 896
1 8 623
5 7 655
2 3 514
3 6 319
0 8 333
9 9 754
1 4 587
2 6 607
0 6 990
7 8 434
0 4 657
0 1 864
0 7 875
4 8 165
0 9 412
3 4 631
1 5 8
0 0 317
4 4 874
0 3 9
1 3 109
2 9 591
4 6 848
5 8 401
6 7 10
0 5 171
3 3 776
2 2 900
9 8
0 4 617
3 8 197
4 8 366
5 7 703
0 5 792
0 1 463
2 4 824
0 6 333
7 21
1 1 371
3 5 896
1 3 634
0 3 416
1 4 450
2 3 804
4 6 540
0 1 769
5 5 826
0 6 706
5 6 324
1 5 836
0 2 401
6 6 328
4 5 259
2 6 960
1 6 511
2 2 311
3 3 516
0 4 717
1 2 428
5 10
1 3 794
2 2 126
0 0 685
1 4 364
3 3 104
2 4 592
0 4 538
2 3 743
3 4 590
1 1 301
9 22
5 5 571
1 6 180
3 8 258
1 4 874
0 0 176
0 7 859
0 5 728
1 3 443
0 3 129
0 4 659
2 5 887
3 7 943
0 6 231
4 5 556
2 6 756
5 8 885
1 7 944
6 8 716
2 4 733
6 7 508
2 7 228
1 1 401
4 6
1 3 419
0 2 788
2 3 937
1 1 911
0 1 169
1 2 758
4 6
0 3 214
2 2 399
2 3 742
3 3 464
1 2 845
0 1 665
5 4
1 3 378
0 1 663
1 2 498
2 4 159
2 1
0 1 910
10 9
3 8 129
1 5 840
4 9 946
0 5 410
2 4 949
0 2 293
3 5 421
3 6 425
5 7 202
2 1
0 1 374
5 10
3 4 650
2 3 228
0 1 151
0 0 567
2 4 351
0 4 801
1 3 761
2 2 409
0 2 26
0 3 612
4 6
2 3 357
1 3 923
0 1 958
0 3 426
0 2 873
1 2 757
10 9
4 9 927
3 4 75
1 4 888
0 3 579
7 8 23
2 8 321
5 8 46
1 8 162
6 9 813
10 45
6 9 304
1 4 122
4 7 384
0 6 206
1 5 684
8 9 805
4 5 516
3 9 409
2 7 14
1 6 381
9 9 966
2 8 365
1 7 332
0 4 409
6 7 506
4 9 615
2 3 53
3 5 139
7 8 300
5 7 952
5 8 184
4 8 153
0 8 460
4 6 389
0 2 881
4 4 801
1 8 682
3 8 516
3 7 581
3 6 64
0 0 37
6 8 598
0 5 765
1 3 876
6 6 432
7 9 399
5 6 639
1 1 369
2 5 815
0 7 922
7 7 229
8 8 893
1 2 591
0 3 275
5 9 683
5 10
3 3 482
1 2 488
1 4 533
2 3 404
3 4 653
1 3 492
0 1 102
2 2 22
0 4 997
2 4 149
9 36
2 6 465
8 8 119
3 7 640
2 8 76
1 8 828
0 6 620
2 4 461
4 7 919
6 7 926
5 7 83
1 5 415
0 5 514
1 3 273
4 5 713
2 2 779
0 2 156
6 8 103
1 2 623
0 3 308
4 6 64
3 8 24
3 5 848
5 8 508
3 6 325
4 8 881
5 6 62
2 5 832
2 7 928
7 8 872
0 7 800
5 5 701
0 4 244
1 7 581
6 6 250
1 4 564
1 6 727
3 3
0 2 979
1 2 847
0 0 136
9 36
7 7 491
1 6 448
1 1 199
5 8 963
0 3 113
2 4 875
3 6 566
1 8 184
4 6 750
0 6 616
1 4 999
5 5 152
0 1 909
1 2 487
3 4 578
6 8 702
2 6 650
7 8 77
3 5 564
0 8 652
3 7 583
4 8 70
1 7 902
6 6 32
1 5 737
3 8 878
4 7 544
2 8 848
0 5 592
0 7 849
0 2 741
5 6 237
2 2 754
0 4 589
2 3 704
5 7 696
46 757
23 37 234
6 18 9
19 41 69
8 20 32
0 24 240
21 45 203
3 38 428
22 29 191
5 30 401
4 35 971
9 21 869
3 31 908
9 37 342
7 41 315
20 26 646
13 19 761
8 25 287
4 22 130
21 30 828
18 20 327
19 26 405
16 24 587
39 45 202
4 33 752
25 35 466
19 28 959
4 42 234
14 33 198
24 38 474
3 29 596
19 27 533
33 41 53
0 26 829
21 22 526
20 40 398
2 25 75
16 33 732
6 44 337
9 36 790
4 9 887
24 33 514
14 24 941
17 37 62
21 41 26
0 41 2
16 32 709
33 34 681
18 43 57
20 35 647
29 29 517
27 45 785
41 41 198
5 29 603
29 42 448
27 41 975
0 36 999
18 41 530
25 42 587
5 36 429
21 39 478
9 17 585
3 36 316
21 37 652
12 24 126
7 29 305
8 21 342
36 44 584
26 39 956
10 28 426
8 35 930
9 14 441
0 16 239
5 37 571
14 22 913
20 21 790
13 23 781
24 32 281
3 27 991
3 4 819
9 10 581
9 12 757
8 19 915
24 34 814
11 40 877
44 45 976
22 24 990
15 37 439
0 39 738
0 3 405
5 32 360
1 21 744
4 29 920
7 22 587
2 21 307
21 25 25
11 12 231
20 37 162
19 24 472
21 38 366
9 13 917
30 41 506
37 44 757
11 43 485
24 37 305
1 33 847
10 29 787
14 27 155
6 25 966
8 41 615
15 39 497
10 33 864
18 44 771
30 36 223
3 34 703
1 41 942
35 35 280
17 26 228
18 22 743
26 38 585
2 30 305
21 23 414
19 37 22
9 41 149
8 42 660
1 28 315
20 36 754
20 45 586
34 36 906
33 42 470
20 29 99
17 44 282
14 30 562
7 21 470
3 8 573
29 35 54
14 18 485
11 13 320
35 40 738
29 44 549
1 19 584
41 43 256
10 26 393
7 32 565
30 33 352
11 29 962
19 35 501
18 23 531
23 36 752
12 30 717
31 39 758
22 38 552
18 36 940
13 30 452
17 27 692
8 36 425
6 9 214
8 11 963
35 41 872
24 41 608
11 19 618
17 24 24
14 21 515
40 42 180
4 27 610
25 37 293
13 43 370
35 42 961
12 41 420
23 42 986
11 41 763
13 41 737
0 1 442
2 22 934
7 36 930
33 45 536
15 18 813
38 43 17
22 27 817
28 35 297
30 34 443
0 15 793
4 19 785
34 35 473
6 30 516
4 16 18
4 38 571
33 40 606
7 45 805
16 31 325
30 32 431
18 35 985
26 44 122
5 40 273
15 41 548
6 11 717
0 40 510
9 26 506
12 16 966
11 22 202
18 33 139
2 12 463
0 14 325
3 40 721
27 36 958
35 38 566
28 39 608
1 42 334
30 37 254
21 26 371
22 45 879
10 36 143
2 6 300
19 36 33
1 35 329
31 35 801
24 39 157
4 24 527
11 20 682
29 30 961
8 22 995
13 18 378
12 44 132
23 29 35
17 19 21
15 25 186
22 39 844
31 45 638
16 23 31
10 12 463
2 37 608
12 17 177
25 27 878
3 44 596
26 35 302
14 43 198
23 32 785
36 43 602
13 25 990
19 22 653
22 23 392
12 22 260
19 38 869
2 4 433
0 12 270
0 19 609
23 31 510
22 28 992
11 37 191
5 42 297
1 18 494
6 6 492
2 43 421
28 43 898
3 35 80
1 39 123
31 43 91
28 34 762
4 20 630
0 32 561
6 41 441
1 4 128
5 35 657
18 29 40
5 45 58
28 37 691
42 44 182
25 39 885
27 30 626
1 7 715
21 24 36
19 32 232
23 30 570
6 14 789
12 33 538
21 35 449
10 44 222
3 30 631
10 34 47
7 12 430
9 24 6
5 16 710
7 30 654
25 40 492
7 17 81
9 34 688
13 20 42
14 25 298
16 44 263
8 37 161
3 32 140
4 45 130
12 34 889
25 32 943
12 13 430
4 17 742
1 9 844
17 34 325
19 31 749
0 13 127
10 19 373
0 25 1
20 22 84
29 36 728
34 45 88
31 37 498
13 27 200
5 26 292
28 31 386
13 33 374
15 19 958
5 14 953
12 42 622
34 44 297
5 41 796
30 35 903
19 44 589
15 24 637
37 38 904
28 33 370
19 25 955
10 15 570
5 44 845
4 32 594
1 44 447
11 23 397
16 19 138
33 37 204
19 33 330
9 31 481
23 33 626
0 23 997
6 39 341
15 45 238
11 24 701
28 40 587
28 32 177
5 39 513
15 35 721
3 41 250
0 17 778
23 38 922
8 15 699
6 29 26
10 35 328
10 27 208
15 42 592
17 20 519
18 26 541
19 21 527
19 20 66
22 40 247
25 38 974
6 23 262
42 42 570
15 36 213
1 31 213
1 17 965
41 44 611
26 27 642
1 36 199
1 12 243
12 25 757
11 15 73
25 41 517
15 43 889
7 43 417
3 37 176
22 36 599
22 30 435
16 18 653
21 33 218
10 16 133
38 39 128
37 42 524
27 32 32
27 42 322
0 27 864
6 8 36
21 31 727
3 21 239
31 42 838
8 39 455
8 30 748
8 28 803
8 29 924
8 23 533
21 29 671
17 25 322
2 16 111
19 42 623
10 23 919
8 31 769
12 37 726
15 28 421
6 40 411
1 30 420
36 37 18
25 25 614
1 32 630
2 3 652
14 41 574
16 39 45
20 43 201
10 40 98
32 35 915
10 45 805
20 33 367
40 41 966
5 11 80
12 38 897
2 17 749
0 34 91
7 39 893
11 26 884
5 5 823
26 31 426
10 14 718
32 36 695
5 20 539
4 6 933
0 10 215
38 45 637
2 38 662
12 12 378
14 37 692
11 35 583
13 24 941
9 18 558
1 16 728
14 40 706
6 33 975
25 26 1
1 22 304
18 31 666
21 27 839
16 37 295
24 31 687
40 44 339
19 34 237
33 36 792
22 43 341
12 28 719
22 37 399
20 44 817
37 41 69
9 32 380
6 42 356
18 39 440
7 34 428
10 30 500
4 31 55
14 32 23
14 38 429
2 8 792
35 39 780
28 30 944
9 15 309
29 43 456
12 23 290
5 25 538
7 15 497
15 16 754
14 36 1
20 42 214
5 27 649
1 26 46
13 26 211
12 45 795
0 7 133
7 40 655
3 39 521
1 38 88
0 9 612
2 31 592
1 2 519
10 20 963
13 39 750
4 44 571
10 32 612
1 8 530
37 40 849
4 34 315
4 15 346
25 30 50
26 32 47
20 31 446
18 38 654
8 38 452
3 7 427
18 30 222
2 36 524
25 29 312
39 43 252
3 43 374
24 36 17
16 25 475
25 36 181
1 25 277
0 28 603
25 43 708
1 37 734
8 24 272
8 13 37
10 22 708
28 41 765
12 39 760
17 43 465
12 43 912
29 34 656
14 31 930
30 44 892
12 18 890
3 11 250
18 24 951
23 41 547
11 31 204
28 28 163
1 40 724
7 24 549
16 35 14
12 21 360
3 12 953
24 45 900
4 40 891
0 0 502
9 27 580
17 18 280
14 15 817
5 6 690
15 33 732
9 16 777
26 43 220
17 40 762
11 18 489
17 29 374
3 26 976
7 42 980
8 32 260
6 19 144
13 21 786
5 21 673
26 36 742
29 33 537
12 19 833
9 39 29
0 5 814
18 19 852
4 26 95
11 44 328
15 21 627
5 8 437
12 32 137
16 16 234
0 11 647
3 5 249
18 28 78
17 39 149
13 15 225
5 34 80
2 9 263
14 19 974
14 42 912
10 31 460
5 22 789
3 45 941
22 25 839
8 40 721
5 7 145
5 12 722
16 40 35
21 42 222
9 44 243
16 41 282
2 15 407
18 25 228
4 18 469
9 19 96
26 29 377
25 31 90
20 39 694
10 11 933
14 28 758
25 44 859
9 35 311
7 31 692
3 17 902
13 42 456
8 18 635
0 18 314
13 16 449
14 17 709
19 29 742
37 39 1
9 43 711
23 40 636
26 28 471
7 44 639
36 39 924
39 42 130
7 28 781
34 42 930
6 28 86
2 45 177
28 29 825
11 28 113
22 26 383
34 41 542
1 45 329
3 20 595
17 41 983
15 26 146
7 9 501
7 35 681
15 27 337
26 30 362
38 44 982
10 41 502
17 32 380
27 34 492
0 30 872
13 38 829
6 38 129
19 40 730
20 25 264
30 43 848
12 36 905
22 41 699
33 43 834
17 30 533
34 38 540
2 20 639
32 33 536
23 43 293
7 26 522
19 30 471
21 36 739
19 23 998
32 37 21
15 20 325
11 30 403
6 24 883
28 42 869
4 11 416
1 43 664
10 17 872
16 27 545
7 11 76
23 25 353
19 43 699
4 10 503
22 33 266
1 11 820
23 26 461
17 38 343
3 23 828
35 36 660
31 34 404
26 40 643
23 44 230
11 16 823
6 35 860
8 10 314
15 40 152
3 28 7
5 17 892
15 31 723
6 27 455
14 39 773
29 31 85
2 28 755
5 15 211
13 44 974
4 12 294
8 9 490
34 39 273
27 39 328
0 44 383
0 22 772
39 44 12
32 44 88
2 39 991
42 45 412
4 39 55
2 24 63
12 14 2
7 33 755
8 26 583
13 45 883
2 34 696
4 25 751
3 42 35
9 22 805
23 34 776
31 33 655
10 37 57
16 28 41
5 43 255
23 39 196
6 34 340
3 24 152
30 39 779
24 44 258
27 27 986
13 13 589
0 33 863
25 33 706
9 42 473
1 20 666
13 34 789
31 36 34
12 20 414
18 21 596
40 43 879
4 14 329
14 29 754
6 26 263
24 29 90
5 33 245
12 15 363
22 31 460
9 29 875
21 21 474
10 21 26
32 45 595
18 37 163
1 24 11
10 39 407
17 45 597
16 22 749
7 13 206
17 33 461
6 13 386
24 27 44
9 20 976
27 33 814
13 29 631
29 41 304
3 18 739
8 34 947
9 33 847
27 44 666
16 36 685
14 35 167
20 41 60
42 43 262
9 38 769
1 34 789
20 28 271
16 43 135
11 34 239
12 29 737
27 28 691
16 30 677
32 34 74
23 24 115
34 37 731
26 34 833
23 253
4 9 982
5 16 425
6 10 648
2 18 555
1 22 110
5 17 126
16 22 932
0 3 607
18 19 900
6 20 178
3 4 800
2 14 178
10 15 830
14 15 114
3 8 61
13 15 508
10 10 653
1 11 555
9 22 93
5 14 9
10 13 873
1 13 591
12 20 842
12 21 37
17 21 561
13 18 539
3 12 475
0 2 437
11 16 355
8 10 334
4 20 308
15 17 808
6 6 773
5 6 611
3 13 471
7 10 770
20 22 456
21 22 203
4 13 262
9 14 94
0 20 805
3 11 885
11 13 52
0 22 287
5 13 574
16 16 173
6 9 814
3 14 192
4 22 694
9 20 803
2 17 124
0 21 211
12 22 284
5 7 932
15 21 4
1 20 70
9 13 360
9 21 792
1 7 626
11 20 522
5 10 402
12 18 431
11 19 378
10 12 153
6 12 127
10 11 939
6 21 878
0 19 533
2 13 266
12 15 410
10 18 544
8 22 781
12 17 137
13 14 18
8 9 354
6 22 313
12 16 289
3 21 322
11 21 69
5 18 441
3 5 780
6 11 797
1 2 232
1 14 874
9 19 848
0 10 118
14 21 467
0 8 646
5 21 822
7 16 717
18 21 258
7 15 281
6 18 477
8 11 915
16 21 427
9 11 740
4 19 87
15 16 919
3 16 921
0 5 167
8 19 75
16 17 511
2 15 885
5 5 496
4 18 523
6 8 232
17 17 593
10 14 677
0 0 466
11 18 614
9 12 298
15 18 802
4 15 945
13 19 54
12 19 512
17 18 986
4 16 207
13 17 831
8 21 356
0 14 149
9 17 889
2 7 9
19 19 244
12 13 550
18 20 627
14 22 954
5 15 572
6 7 660
12 14 475
0 12 733
10 20 636
9 16 275
2 11 918
2 12 285
10 22 782
1 3 502
1 21 812
8 16 152
2 3 898
14 19 117
2 2 920
22 22 800
13 21 176
4 21 358
13 20 876
14 17 987
3 10 160
1 10 353
16 20 718
13 16 349
2 5 421
2 16 170
16 18 63
15 19 992
7 20 725
1 15 188
2 21 529
0 6 486
7 13 502
19 22 706
4 6 286
8 18 889
2 8 657
7 7 522
0 7 582
3 9 874
15 20 776
4 14 290
1 6 67
1 8 502
17 19 740
1 16 139
2 22 731
6 19 676
3 20 819
11 11 610
20 21 776
11 15 549
15 15 442
0 13 807
11 22 995
5 8 729
11 12 426
2 10 960
20 20 651
17 20 634
5 20 853
1 17 362
10 21 100
3 19 815
8 20 121
4 4 374
10 19 273
11 17 328
3 6 47
7 8 89
10 17 517
15 22 811
1 19 835
1 18 785
9 9 582
8 12 226
6 17 246
13 22 16
3 17 679
7 9 615
1 1 606
2 6 47
2 20 613
7 12 945
14 18 212
0 15 699
5 9 202
21 21 374
6 16 630
5 19 224
18 22 280
1 4 996
0 4 92
19 20 870
2 4 546
0 18 569
14 20 175
7 17 733
7 18 340
0 9 445
3 15 414
3 18 983
7 22 356
5 11 354
4 7 865
8 13 900
5 12 81
9 15 22
8 17 611
6 13 294
1 5 79
5 22 10
2 19 180
0 1 392
4 10 419
11 14 774
6 15 683
4 5 798
4 12 463
1 9 728
4 11 783
17 22 175
0 17 226
8 14 739
9 10 439
7 11 695
4 17 597
20 190
3 15 485
1 18 825
0 6 112
0 0 172
5 14 499
12 18 477
7 18 877
9 19 268
8 8 199
9 15 179
0 18 778
7 15 406
4 9 139
2 7 389
4 6 587
4 8 336
2 4 968
9 9 634
3 12 861
9 14 208
4 13 236
9 12 225
4 11 882
4 14 565
6 8 257
3 19 891
1 3 647
1 5 769
2 2 65
10 13 395
8 19 207
2 19 74
3 7 595
13 19 604
9 10 217
8 10 165
2 13 199
0 7 268
9 16 232
12 19 864
2 14 927
5 7 226
0 2 754
4 7 61
1 1 503
1 17 821
5 13 538
7 10 587
3 16 306
6 17 938
3 5 706
2 15 677
11 13 843
0 9 688
8 13 481
2 3 618
0 15 656
1 19 684
0 3 540
3 4 579
5 9 199
3 6 456
8 11 645
4 15 219
10 12 936
0 14 175
16 19 962
4 12 249
2 6 500
10 14 581
3 13 838
12 17 738
0 8 392
10 11 254
7 12 165
1 8 678
14 15 582
0 16 803
0 5 878
3 18 528
15 15 881
1 2 158
4 17 258
14 19 997
5 5 693
0 10 88
15 19 127
8 16 375
11 19 950
1 16 153
2 16 163
4 19 180
5 15 666
15 18 970
5 18 707
6 10 61
1 6 552
6 15 132
13 13 328
19 19 269
5 10 408
2 11 254
4 16 884
2 9 756
3 10 959
0 12 650
2 8 442
4 18 864
3 8 515
6 11 354
7 14 35
5 17 511
1 14 336
12 12 98
9 18 473
1 10 386
3 3 73
16 16 766
2 17 618
11 14 845
14 17 133
2 12 400
6 14 675
11 16 384
11 17 449
10 19 114
16 18 855
13 17 420
13 18 322
16 17 556
6 16 234
7 8 675
13 16 932
8 14 317
17 19 313
13 15 181
6 12 7
1 7 722
9 11 844
3 11 574
11 18 546
7 9 478
8 15 16
7 16 646
5 16 117
0 1 483
8 17 495
10 16 359
6 6 949
1 15 31
5 12 188
12 15 409
7 11 792
2 5 226
15 16 586
1 12 982
7 19 839
6 7 236
6 13 59
7 13 894
2 18 434
3 14 876
14 18 885
8 18 410
8 12 260
11 15 797
10 18 3
13 14 640
7 17 686
4 5 484
11 11 17
1 4 107
9 13 275
5 19 764
4 10 926
0 11 211
17 17 737
8 9 991
1 11 671
0 17 806
6 18 192
10 17 729
0 19 159
5 11 340
3 9 938
1 9 468
10 15 640
14 16 512
3 17 267
6 9 951
43 304
36 42 330
22 34 933
25 37 670
27 30 945
22 37 712
15 22 500
21 36 81
9 20 803
5 25 594
10 24 721
22 27 601
34 41 271
6 27 511
38 39 904
12 37 548
4 8 483
22 42 948
22 30 38
4 17 314
2 3 814
1 9 427
4 42 670
19 25 209
25 40 413
7 18 93
3 30 370
13 29 942
38 41 81
8 22 494
30 39 177
8 10 267
7 31 269
18 42 777
19 23 534
15 27 639
2 12 170
14 33 363
7 21 629
33 40 311
4 11 725
15 35 174
40 41 799
10 40 438
23 40 622
6 23 919
21 29 323
15 28 160
19 28 102
8 39 600
4 36 81
10 33 333
10 34 7
0 16 89
12 27 617
3 12 28
2 4 857
11 20 139
24 41 19
14 29 238
12 40 210
9 16 142
12 19 692
16 17 474
9 25 941
16 37 779
2 38 663
7 13 623
8 16 157
13 41 8
5 37 814
0 23 466
26 32 939
13 37 677
17 42 532
35 38 300
8 19 421
20 36 625
9 36 446
2 15 256
23 34 875
1 11 758
16 39 496
32 42 910
15 37 796
6 19 425
12 16 655
8 31 631
21 42 846
17 35 253
2 14 573
28 40 471
11 23 697
18 40 457
27 37 897
3 4 879
13 26 98
0 2 660
3 15 720
5 14 597
17 24 189
26 41 476
17 30 615
1 19 139
15 38 765
8 42 541
11 24 295
29 41 683
33 41 810
1 24 484
19 26 203
8 35 829
25 26 701
11 35 246
7 40 761
17 36 639
3 11 567
14 35 848
19 41 572
9 32 992
16 26 729
1 37 25
11 42 895
6 36 365
19 40 550
6 37 762
10 30 913
1 27 404
24 34 782
16 19 738
5 22 195
6 11 548
21 35 842
20 28 293
0 32 733
6 16 452
29 31 816
5 10 188
30 37 887
16 24 766
11 16 104
8 26 540
6 39 821
0 5 334
30 40 296
18 23 848
30 33 798
33 38 954
4 10 494
9 19 755
4 9 529
28 41 391
10 13 35
31 41 407
7 23 483
4 5 357
25 32 51
1 34 306
2 27 542
9 24 824
11 19 413
14 19 382
18 19 770
1 20 201
12 34 932
2 28 193
32 39 514
12 24 509
16 40 161
16 34 468
19 37 438
17 27 285
32 35 423
7 41 62
23 25 933
19 19 505
3 41 613
31 32 555
14 39 573
16 28 349
41 42 415
28 33 669
2 13 123
25 41 475
1 15 443
36 37 630
7 30 470
5 9 424
32 37 208
37 42 560
10 29 74
4 34 484
16 35 303
16 31 420
1 8 850
13 21 83
3 40 308
31 39 543
6 21 927
27 29 417
0 25 14
4 7 953
4 4 664
2 20 79
7 17 212
39 41 362
3 21 406
31 34 323
8 23 588
9 23 287
14 20 861
15 30 404
33 33 120
20 35 950
1 4 18
29 32 119
20 22 116
2 5 866
25 42 150
22 38 2
6 28 285
0 28 998
0 31 913
5 31 750
